time,norm,x,y,z,touch
4905,1217.248125897099,236.0,-19.0,-1194.0,1.0
4906,1218.029966790637,240.0,-19.0,-1194.0,1.0
4907,1221.9513083588888,240.0,-19.0,-1198.0,1.0
4908,1221.9513083588888,240.0,-19.0,-1198.0,1.0
4909,1221.9513083588888,240.0,-19.0,-1198.0,1.0
4910,1221.9513083588888,240.0,-19.0,-1198.0,1.0
4911,1222.001636660115,240.0,-22.0,-1198.0,1.0
4912,1221.0212938356153,240.0,-22.0,-1197.0,1.0
4913,1221.0212938356153,240.0,-22.0,-1197.0,1.0
4914,1221.0212938356153,240.0,-22.0,-1197.0,1.0
4915,1220.6297554950886,238.0,-22.0,-1197.0,1.0
4916,1221.5600681096284,238.0,-19.0,-1198.0,1.0
4917,1221.5600681096284,238.0,-19.0,-1198.0,1.0
4918,1221.5600681096284,238.0,-19.0,-1198.0,1.0
4919,1221.5600681096284,238.0,-19.0,-1198.0,1.0
4920,1222.118652177439,241.0,-17.0,-1198.0,1.0
4921,1220.1581864660009,241.0,-17.0,-1196.0,1.0
4922,1220.1581864660009,241.0,-17.0,-1196.0,1.0
4923,1220.1581864660009,241.0,-17.0,-1196.0,1.0
4924,1220.754275028353,244.0,-17.0,-1196.0,1.0
4925,1223.7230078739224,244.0,-19.0,-1199.0,1.0
4926,1223.7230078739224,244.0,-19.0,-1199.0,1.0
4927,1223.7230078739224,244.0,-19.0,-1199.0,1.0
4928,1223.7230078739224,244.0,-19.0,-1199.0,1.0
4929,1223.7389427488201,244.0,-20.0,-1199.0,1.0
4930,1221.7794399972524,244.0,-20.0,-1197.0,1.0
4931,1221.7794399972524,244.0,-20.0,-1197.0,1.0
4932,1221.7794399972524,244.0,-20.0,-1197.0,1.0
4933,1220.5953465420062,238.0,-20.0,-1197.0,1.0
4934,1219.61469325357,238.0,-20.0,-1196.0,1.0
4935,1219.61469325357,238.0,-20.0,-1196.0,1.0
4936,1219.61469325357,238.0,-20.0,-1196.0,1.0
4937,1219.61469325357,238.0,-20.0,-1196.0,1.0
4938,1220.3298734358673,242.0,-15.0,-1196.0,1.0
4939,1220.3298734358673,242.0,-15.0,-1196.0,1.0
4940,1220.3298734358673,242.0,-15.0,-1196.0,1.0
4941,1220.3298734358673,242.0,-15.0,-1196.0,1.0
4942,1219.738496563915,239.0,-15.0,-1196.0,1.0
4943,1224.6542369175065,239.0,-16.0,-1201.0,1.0
4944,1224.6542369175065,239.0,-16.0,-1201.0,1.0
4945,1224.6542369175065,239.0,-16.0,-1201.0,1.0
4946,1224.6542369175065,239.0,-16.0,-1201.0,1.0
4947,1225.0889763604928,241.0,-19.0,-1201.0,1.0
4948,1225.0889763604928,241.0,-19.0,-1201.0,1.0
4949,1225.0889763604928,241.0,-19.0,-1201.0,1.0
4950,1225.0889763604928,241.0,-19.0,-1201.0,1.0
4951,1224.69710541015,239.0,-19.0,-1201.0,1.0
4952,1220.7907273566589,239.0,-20.0,-1197.0,1.0
4953,1220.7907273566589,239.0,-20.0,-1197.0,1.0
4954,1220.7907273566589,239.0,-20.0,-1197.0,1.0
4955,1220.7907273566589,239.0,-20.0,-1197.0,1.0
4956,1221.7205081359648,244.0,-16.0,-1197.0,1.0
4957,1220.7407587198848,244.0,-16.0,-1196.0,1.0
4958,1220.7407587198848,244.0,-16.0,-1196.0,1.0
4959,1220.7407587198848,244.0,-16.0,-1196.0,1.0
4960,1220.1446635542852,241.0,-16.0,-1196.0,1.0
4961,1224.0935421772308,241.0,-18.0,-1200.0,1.0
4962,1224.0935421772308,241.0,-18.0,-1200.0,1.0
4963,1224.0935421772308,241.0,-18.0,-1200.0,1.0
4964,1224.0935421772308,241.0,-18.0,-1200.0,1.0
4965,1223.3123068129414,237.0,-18.0,-1200.0,1.0
4966,1219.388781316279,237.0,-18.0,-1196.0,1.0
4967,1219.388781316279,237.0,-18.0,-1196.0,1.0
4968,1219.388781316279,237.0,-18.0,-1196.0,1.0
4969,1220.172528784352,241.0,-18.0,-1196.0,1.0
4970,1225.0889763604928,241.0,-19.0,-1201.0,1.0
4971,1225.0889763604928,241.0,-19.0,-1201.0,1.0
4972,1225.0889763604928,241.0,-19.0,-1201.0,1.0
4973,1225.0889763604928,241.0,-19.0,-1201.0,1.0
4974,1225.2860890420652,242.0,-19.0,-1201.0,1.0
4975,1219.405592901722,242.0,-19.0,-1195.0,1.0
4976,1219.405592901722,242.0,-19.0,-1195.0,1.0
4977,1219.405592901722,242.0,-19.0,-1195.0,1.0
4978,1220.0045081883918,245.0,-19.0,-1195.0,1.0
4979,1220.9410305170352,245.0,-16.0,-1196.0,1.0
4980,1220.9410305170352,245.0,-16.0,-1196.0,1.0
4981,1220.9410305170352,245.0,-16.0,-1196.0,1.0
4982,1220.9410305170352,245.0,-16.0,-1196.0,1.0
4983,1220.1446635542852,241.0,-16.0,-1196.0,1.0
4984,1222.1051509587871,241.0,-16.0,-1198.0,1.0
4985,1222.1051509587871,241.0,-16.0,-1198.0,1.0
4986,1222.1051509587871,241.0,-16.0,-1198.0,1.0
4987,1221.3226436941222,237.0,-16.0,-1198.0,1.0
4988,1222.3035629498918,237.0,-16.0,-1199.0,1.0
4989,1222.3035629498918,237.0,-16.0,-1199.0,1.0
4990,1222.3035629498918,237.0,-16.0,-1199.0,1.0
4991,1222.3035629498918,237.0,-16.0,-1199.0,1.0
4992,1223.1132408734688,241.0,-18.0,-1199.0,1.0
4993,1221.1527341000387,241.0,-18.0,-1197.0,1.0
4994,1221.1527341000387,241.0,-18.0,-1197.0,1.0
4995,1221.1527341000387,241.0,-18.0,-1197.0,1.0
4996,1221.5490166178352,243.0,-18.0,-1197.0,1.0
4997,1221.6145054803499,243.0,-22.0,-1197.0,1.0
4998,1221.6145054803499,243.0,-22.0,-1197.0,1.0
4999,1221.6145054803499,243.0,-22.0,-1197.0,1.0
5000,1221.6145054803499,243.0,-22.0,-1197.0,1.0
5001,1221.2980799133354,242.0,-14.0,-1197.0,1.0
5002,1222.278200738277,242.0,-14.0,-1198.0,1.0
5003,1222.278200738277,242.0,-14.0,-1198.0,1.0
5004,1222.278200738277,242.0,-14.0,-1198.0,1.0
5005,1222.675754237402,244.0,-14.0,-1198.0,1.0
5006,1226.5952877783284,244.0,-14.0,-1202.0,1.0
5007,1226.5952877783284,244.0,-14.0,-1202.0,1.0
5008,1226.5952877783284,244.0,-14.0,-1202.0,1.0
5009,1226.5952877783284,244.0,-14.0,-1202.0,1.0
5010,1225.8731582019407,240.0,-19.0,-1202.0,1.0
5011,1221.9513083588888,240.0,-19.0,-1198.0,1.0
5012,1221.9513083588888,240.0,-19.0,-1198.0,1.0
5013,1221.9513083588888,240.0,-19.0,-1198.0,1.0
5014,1222.5440687353564,243.0,-19.0,-1198.0,1.0
5015,1219.67331691728,243.0,-23.0,-1195.0,1.0
5016,1219.67331691728,243.0,-23.0,-1195.0,1.0
5017,1219.67331691728,243.0,-23.0,-1195.0,1.0
5018,1219.67331691728,243.0,-23.0,-1195.0,1.0
5019,1219.961474801561,245.0,-16.0,-1195.0,1.0
5020,1221.9206193529922,245.0,-16.0,-1197.0,1.0
5021,1221.9206193529922,245.0,-16.0,-1197.0,1.0
5022,1221.9206193529922,245.0,-16.0,-1197.0,1.0
5023,1221.7205081359648,244.0,-16.0,-1197.0,1.0
5024,1221.7340136052528,244.0,-17.0,-1197.0,1.0
5025,1221.7340136052528,244.0,-17.0,-1197.0,1.0
5026,1221.7340136052528,244.0,-17.0,-1197.0,1.0
5027,1221.7340136052528,244.0,-17.0,-1197.0,1.0
5028,1221.0212938356153,240.0,-22.0,-1197.0,1.0
5029,1222.001636660115,240.0,-22.0,-1198.0,1.0
5030,1222.001636660115,240.0,-22.0,-1198.0,1.0
5031,1222.001636660115,240.0,-22.0,-1198.0,1.0
5032,1221.8056310232,239.0,-22.0,-1198.0,1.0
5033,1222.6929295616296,239.0,-16.0,-1199.0,1.0
5034,1222.6929295616296,239.0,-16.0,-1199.0,1.0
5035,1222.6929295616296,239.0,-16.0,-1199.0,1.0
5036,1222.6929295616296,239.0,-16.0,-1199.0,1.0
5037,1223.494585194393,243.0,-17.0,-1199.0,1.0
5038,1222.5146215894515,243.0,-17.0,-1198.0,1.0
5039,1222.5146215894515,243.0,-17.0,-1198.0,1.0
5040,1222.5146215894515,243.0,-17.0,-1198.0,1.0
5041,1222.9137336705317,245.0,-17.0,-1198.0,1.0
5042,1222.0139115411084,245.0,-22.0,-1197.0,1.0
5043,1222.0139115411084,245.0,-22.0,-1197.0,1.0
5044,1222.0139115411084,245.0,-22.0,-1197.0,1.0
5045,1222.0139115411084,245.0,-22.0,-1197.0,1.0
5046,1221.4159815558335,242.0,-22.0,-1197.0,1.0
5047,1218.4760974266176,242.0,-22.0,-1194.0,1.0
5048,1218.4760974266176,242.0,-22.0,-1194.0,1.0
5049,1218.4760974266176,242.0,-22.0,-1194.0,1.0
5050,1218.874891036812,244.0,-22.0,-1194.0,1.0
5051,1226.6474636178073,244.0,-18.0,-1202.0,1.0
5052,1226.6474636178073,244.0,-18.0,-1202.0,1.0
5053,1226.6474636178073,244.0,-18.0,-1202.0,1.0
5054,1226.6474636178073,244.0,-18.0,-1202.0,1.0
5055,1227.1120568228478,246.0,-22.0,-1202.0,1.0
5056,1227.1120568228478,246.0,-22.0,-1202.0,1.0
5057,1227.1120568228478,246.0,-22.0,-1202.0,1.0
5058,1227.1120568228478,246.0,-22.0,-1202.0,1.0
5059,1225.727946976816,239.0,-22.0,-1202.0,1.0
5060,1221.8056310232,239.0,-22.0,-1198.0,1.0
5061,1221.8056310232,239.0,-22.0,-1198.0,1.0
5062,1221.8056310232,239.0,-22.0,-1198.0,1.0
5063,1221.8056310232,239.0,-22.0,-1198.0,1.0
5064,1223.1144672515325,246.0,-17.0,-1198.0,1.0
5065,1224.0939506426785,246.0,-17.0,-1199.0,1.0
5066,1224.0939506426785,246.0,-17.0,-1199.0,1.0
5067,1224.0939506426785,246.0,-17.0,-1199.0,1.0
5068,1223.098933038534,241.0,-17.0,-1199.0,1.0
5069,1222.1808376831966,241.0,-21.0,-1198.0,1.0
5070,1222.1808376831966,241.0,-21.0,-1198.0,1.0
5071,1222.1808376831966,241.0,-21.0,-1198.0,1.0
5072,1222.1808376831966,241.0,-21.0,-1198.0,1.0
5073,1221.8956583931379,240.0,-15.0,-1198.0,1.0
5074,1222.876118010324,240.0,-15.0,-1199.0,1.0
5075,1222.876118010324,240.0,-15.0,-1199.0,1.0
5076,1222.876118010324,240.0,-15.0,-1199.0,1.0
5077,1224.4713144863786,248.0,-15.0,-1199.0,1.0
5078,1223.5804019352386,248.0,-21.0,-1198.0,1.0
5079,1223.5804019352386,248.0,-21.0,-1198.0,1.0
5080,1223.5804019352386,248.0,-21.0,-1198.0,1.0
5081,1223.5804019352386,248.0,-21.0,-1198.0,1.0
5082,1221.576031199041,238.0,-20.0,-1198.0,1.0
5083,1221.576031199041,238.0,-20.0,-1198.0,1.0
5084,1221.576031199041,238.0,-20.0,-1198.0,1.0
5085,1221.576031199041,238.0,-20.0,-1198.0,1.0
5086,1221.96726633736,240.0,-20.0,-1198.0,1.0
5087,1223.897054494372,240.0,-18.0,-1200.0,1.0
5088,1223.897054494372,240.0,-18.0,-1200.0,1.0
5089,1223.897054494372,240.0,-18.0,-1200.0,1.0
5090,1223.897054494372,240.0,-18.0,-1200.0,1.0
5091,1223.5064364358693,238.0,-18.0,-1200.0,1.0
5092,1221.5449234473533,238.0,-18.0,-1198.0,1.0
5093,1221.5449234473533,238.0,-18.0,-1198.0,1.0
5094,1221.5449234473533,238.0,-18.0,-1198.0,1.0
5095,1222.52893626286,243.0,-18.0,-1198.0,1.0
5096,1226.5325107798815,243.0,-23.0,-1202.0,1.0
5097,1226.5325107798815,243.0,-23.0,-1202.0,1.0
5098,1226.5325107798815,243.0,-23.0,-1202.0,1.0
5099,1226.5325107798815,243.0,-23.0,-1202.0,1.0
5100,1226.47992237949,243.0,-20.0,-1202.0,1.0
5101,1224.5199059223169,243.0,-20.0,-1200.0,1.0
5102,1224.5199059223169,243.0,-20.0,-1200.0,1.0
5103,1224.5199059223169,243.0,-20.0,-1200.0,1.0
5104,1224.1245851628012,241.0,-20.0,-1200.0,1.0
5105,1225.0889763604928,241.0,-19.0,-1201.0,1.0
5106,1225.0889763604928,241.0,-19.0,-1201.0,1.0
5107,1225.0889763604928,241.0,-19.0,-1201.0,1.0
5108,1225.0889763604928,241.0,-19.0,-1201.0,1.0
5109,1224.8632576740965,240.0,-17.0,-1201.0,1.0
5110,1221.9218469280268,240.0,-17.0,-1198.0,1.0
5111,1221.9218469280268,240.0,-17.0,-1198.0,1.0
5112,1221.9218469280268,240.0,-17.0,-1198.0,1.0
5113,1222.316243858356,242.0,-17.0,-1198.0,1.0
5114,1222.3456957833164,242.0,-19.0,-1198.0,1.0
5115,1222.3456957833164,242.0,-19.0,-1198.0,1.0
5116,1222.3456957833164,242.0,-19.0,-1198.0,1.0
5117,1222.3456957833164,242.0,-19.0,-1198.0,1.0
5118,1221.7552946478277,239.0,-19.0,-1198.0,1.0
5119,1224.69710541015,239.0,-19.0,-1201.0,1.0
5120,1224.69710541015,239.0,-19.0,-1201.0,1.0
5121,1224.69710541015,239.0,-19.0,-1201.0,1.0
5122,1225.0889763604928,241.0,-19.0,-1201.0,1.0
5123,1225.0461215807345,241.0,-16.0,-1201.0,1.0
5124,1225.0461215807345,241.0,-16.0,-1201.0,1.0
5125,1225.0461215807345,241.0,-16.0,-1201.0,1.0
5126,1225.0461215807345,241.0,-16.0,-1201.0,1.0
5127,1196.0827730554438,243.0,-18.0,-1171.0,1.0
5128,1196.0827730554438,243.0,-18.0,-1171.0,1.0
5129,1196.0827730554438,243.0,-18.0,-1171.0,1.0
5130,1196.0827730554438,243.0,-18.0,-1171.0,1.0
5131,1191.7927672208789,220.0,-27.0,-1171.0,1.0
5132,1138.7791708667664,220.0,-27.0,-1117.0,1.0
5133,1138.7791708667664,220.0,-27.0,-1117.0,1.0
5134,1138.7791708667664,220.0,-27.0,-1117.0,0.0
5135,1138.5864042750554,219.0,-27.0,-1117.0,0.0
5136,1137.654604877948,219.0,-29.0,-1116.0,0.0
5137,1137.654604877948,219.0,-29.0,-1116.0,0.0
5138,1137.654604877948,219.0,-29.0,-1116.0,0.0
5139,1137.654604877948,219.0,-29.0,-1116.0,0.0
5140,1137.0299028609581,215.0,-34.0,-1116.0,0.0
5141,1134.0855346930407,215.0,-34.0,-1113.0,0.0
5142,1134.0855346930407,215.0,-34.0,-1113.0,0.0
5143,1134.0855346930407,215.0,-34.0,-1113.0,0.0
5144,1133.7080752998102,213.0,-34.0,-1113.0,0.0
5145,1133.678525861719,213.0,-33.0,-1113.0,0.0
5146,1133.678525861719,213.0,-33.0,-1113.0,0.0
5147,1133.678525861719,213.0,-33.0,-1113.0,0.0
5148,1133.678525861719,213.0,-33.0,-1113.0,0.0
5149,1133.2479869825493,211.0,-31.0,-1113.0,0.0
5150,1131.283784025918,211.0,-31.0,-1111.0,0.0
5151,1131.283784025918,211.0,-31.0,-1111.0,0.0
5152,1131.283784025918,211.0,-31.0,-1111.0,0.0
5153,1132.0366601837593,215.0,-31.0,-1111.0,0.0
5154,1134.0273365311791,215.0,-32.0,-1113.0,0.0
5155,1134.0273365311791,215.0,-32.0,-1113.0,0.0
5156,1134.0273365311791,215.0,-32.0,-1113.0,0.0
5157,1134.0273365311791,215.0,-32.0,-1113.0,0.0
5158,1133.1187051672919,210.0,-33.0,-1113.0,0.0
5159,1131.1542777181191,210.0,-33.0,-1111.0,0.0
5160,1131.1542777181191,210.0,-33.0,-1111.0,0.0
5161,1131.1542777181191,210.0,-33.0,-1111.0,0.0
5162,1131.9037061517204,214.0,-33.0,-1111.0,0.0
5163,1132.9452767013947,214.0,-35.0,-1112.0,0.0
5164,1132.9452767013947,214.0,-35.0,-1112.0,0.0
5165,1132.9452767013947,214.0,-35.0,-1112.0,0.0
5166,1132.9452767013947,214.0,-35.0,-1112.0,0.0
5167,1133.1041434925564,215.0,-34.0,-1112.0,0.0
5168,1132.12278486037,215.0,-34.0,-1111.0,0.0
5169,1132.12278486037,215.0,-34.0,-1111.0,0.0
5170,1132.12278486037,215.0,-34.0,-1111.0,0.0
5171,1131.556892073925,212.0,-34.0,-1111.0,0.0
5172,1127.5712837776598,212.0,-32.0,-1107.0,0.0
5173,1127.5712837776598,212.0,-32.0,-1107.0,0.0
5174,1127.5712837776598,212.0,-32.0,-1107.0,0.0
5175,1127.5712837776598,212.0,-32.0,-1107.0,0.0
5176,1127.977836661696,214.0,-33.0,-1107.0,0.0
5177,1132.8852545602313,214.0,-33.0,-1112.0,0.0
5178,1132.8852545602313,214.0,-33.0,-1112.0,0.0
5179,1132.8852545602313,214.0,-33.0,-1112.0,0.0
5180,1133.2647528269817,216.0,-33.0,-1112.0,0.0
5181,1129.4640321851778,216.0,-37.0,-1108.0,0.0
5182,1129.4640321851778,216.0,-37.0,-1108.0,0.0
5183,1129.4640321851778,216.0,-37.0,-1108.0,0.0
5184,1129.4640321851778,216.0,-37.0,-1108.0,0.0
5185,1128.4241223937036,211.0,-34.0,-1108.0,0.0
5186,1132.3519770813314,211.0,-34.0,-1112.0,0.0
5187,1132.3519770813314,211.0,-34.0,-1112.0,0.0
5188,1132.3519770813314,211.0,-34.0,-1112.0,0.0
5189,1132.7263570695263,213.0,-34.0,-1112.0,0.0
5190,1129.7813947839643,213.0,-34.0,-1109.0,0.0
5191,1129.7813947839643,213.0,-34.0,-1109.0,0.0
5192,1129.7813947839643,213.0,-34.0,-1109.0,0.0
5193,1129.7813947839643,213.0,-34.0,-1109.0,0.0
5194,1130.0738913894081,215.0,-31.0,-1109.0,0.0
5195,1127.1299836309918,215.0,-31.0,-1106.0,0.0
5196,1127.1299836309918,215.0,-31.0,-1106.0,0.0
5197,1127.1299836309918,215.0,-31.0,-1106.0,0.0
5198,1126.939661206402,214.0,-31.0,-1106.0,0.0
5199,1127.9210965311358,214.0,-31.0,-1107.0,0.0
5200,1127.9210965311358,214.0,-31.0,-1107.0,0.0
5201,1127.9210965311358,214.0,-31.0,-1107.0,0.0
5202,1127.9210965311358,214.0,-31.0,-1107.0,0.0
5203,1127.8426308665585,214.0,-28.0,-1107.0,0.0
5204,1127.8426308665585,214.0,-28.0,-1107.0,0.0
5205,1127.8426308665585,214.0,-28.0,-1107.0,0.0
5206,1127.8426308665585,214.0,-28.0,-1107.0,0.0
5207,1127.0905021337019,210.0,-28.0,-1107.0,0.0
5208,1126.3041329942814,210.0,-35.0,-1106.0,0.0
5209,1126.3041329942814,210.0,-35.0,-1106.0,0.0
5210,1126.3041329942814,210.0,-35.0,-1106.0,0.0
5211,1126.3041329942814,210.0,-35.0,-1106.0,0.0
5212,1127.1299836309918,215.0,-31.0,-1106.0,0.0
5213,1129.0925559935288,215.0,-31.0,-1108.0,0.0
5214,1129.0925559935288,215.0,-31.0,-1108.0,0.0
5215,1129.0925559935288,215.0,-31.0,-1108.0,0.0
5216,1128.7134268714979,213.0,-31.0,-1108.0,0.0
5217,1126.7781503028891,213.0,-32.0,-1106.0,0.0
5218,1126.7781503028891,213.0,-32.0,-1106.0,0.0
5219,1126.7781503028891,213.0,-32.0,-1106.0,0.0
5220,1126.7781503028891,213.0,-32.0,-1106.0,0.0
5221,1126.4603854552543,211.0,-34.0,-1106.0,0.0
5222,1127.4422379882706,211.0,-34.0,-1107.0,0.0
5223,1127.4422379882706,211.0,-34.0,-1107.0,0.0
5224,1127.4422379882706,211.0,-34.0,-1107.0,0.0
5225,1127.4422379882706,211.0,-34.0,-1107.0,0.0
5226,1123.4010859884372,211.0,-30.0,-1103.0,0.0
5227,1123.4010859884372,211.0,-30.0,-1103.0,0.0
5228,1123.4010859884372,211.0,-30.0,-1103.0,0.0
5229,1123.4010859884372,211.0,-30.0,-1103.0,0.0
5230,1123.5457267063055,211.0,-35.0,-1103.0,0.0
5231,1128.4546955903902,211.0,-35.0,-1108.0,0.0
5232,1128.4546955903902,211.0,-35.0,-1108.0,0.0
5233,1128.4546955903902,211.0,-35.0,-1108.0,0.0
5234,1128.4546955903902,211.0,-35.0,-1108.0,0.0
5235,1130.3879864895946,211.0,-34.0,-1110.0,0.0
5236,1130.3879864895946,211.0,-34.0,-1110.0,0.0
5237,1130.3879864895946,211.0,-34.0,-1110.0,0.0
5238,1130.3879864895946,211.0,-34.0,-1110.0,0.0
5239,1129.9579638198936,209.0,-32.0,-1110.0,0.0
5240,1126.0288628627598,209.0,-32.0,-1106.0,0.0
5241,1126.0288628627598,209.0,-32.0,-1106.0,0.0
5242,1126.0288628627598,209.0,-32.0,-1106.0,0.0
5243,1126.5895437114618,212.0,-32.0,-1106.0,0.0
5244,1130.6055899384187,212.0,-35.0,-1110.0,0.0
5245,1130.6055899384187,212.0,-35.0,-1110.0,0.0
5246,1130.6055899384187,212.0,-35.0,-1110.0,0.0
5247,1130.6055899384187,212.0,-35.0,-1110.0,0.0
5248,1130.3879864895946,211.0,-34.0,-1110.0,0.0
5249,1125.47856487807,211.0,-34.0,-1105.0,0.0
5250,1125.47856487807,211.0,-34.0,-1105.0,0.0
5251,1125.47856487807,211.0,-34.0,-1105.0,0.0
5252,1126.426650963124,216.0,-34.0,-1105.0,0.0
5253,1123.5461717259332,216.0,-36.0,-1102.0,0.0
5254,1123.5461717259332,216.0,-36.0,-1102.0,0.0
5255,1123.5461717259332,216.0,-36.0,-1102.0,0.0
5256,1123.5461717259332,216.0,-36.0,-1102.0,0.0
5257,1122.6076785769817,212.0,-30.0,-1102.0,0.0
5258,1130.4618525186952,212.0,-30.0,-1110.0,0.0
5259,1130.4618525186952,212.0,-30.0,-1110.0,0.0
5260,1130.4618525186952,212.0,-30.0,-1110.0,0.0
5261,1130.8386268606143,214.0,-30.0,-1110.0,0.0
5262,1125.958258551355,214.0,-31.0,-1105.0,0.0
5263,1125.958258551355,214.0,-31.0,-1105.0,0.0
5264,1125.958258551355,214.0,-31.0,-1105.0,0.0
5265,1125.958258551355,214.0,-31.0,-1105.0,0.0
5266,1125.8858734347812,213.0,-35.0,-1105.0,0.0
5267,1126.86733913092,213.0,-35.0,-1106.0,0.0
5268,1126.86733913092,213.0,-35.0,-1106.0,0.0
5269,1126.86733913092,213.0,-35.0,-1106.0,0.0
5270,1126.3041329942814,210.0,-35.0,-1106.0,0.0
5271,1124.309565911453,210.0,-34.0,-1104.0,0.0
5272,1124.309565911453,210.0,-34.0,-1104.0,0.0
5273,1124.309565911453,210.0,-34.0,-1104.0,0.0
5274,1124.309565911453,210.0,-34.0,-1104.0,0.0
5275,1124.8439891824999,213.0,-33.0,-1104.0,0.0
5276,1129.7517426408335,213.0,-33.0,-1109.0,0.0
5277,1129.7517426408335,213.0,-33.0,-1109.0,0.0
5278,1129.7517426408335,213.0,-33.0,-1109.0,0.0
5279,1129.5636325590515,212.0,-33.0,-1109.0,0.0
5280,1125.6078357936212,212.0,-32.0,-1105.0,0.0
5281,1125.6078357936212,212.0,-32.0,-1105.0,0.0
5282,1125.6078357936212,212.0,-32.0,-1105.0,0.0
5283,1125.6078357936212,212.0,-32.0,-1105.0,0.0
5284,1125.3919317286757,211.0,-31.0,-1105.0,0.0
5285,1125.3919317286757,211.0,-31.0,-1105.0,0.0
5286,1125.3919317286757,211.0,-31.0,-1105.0,0.0
5287,1125.3919317286757,211.0,-31.0,-1105.0,0.0
5288,1125.2048702347497,210.0,-31.0,-1105.0,0.0
5289,1124.3402509916648,210.0,-35.0,-1104.0,0.0
5290,1124.3402509916648,210.0,-35.0,-1104.0,0.0
5291,1124.3402509916648,210.0,-35.0,-1104.0,0.0
5292,1124.3402509916648,210.0,-35.0,-1104.0,0.0
5293,1124.309565911453,210.0,-34.0,-1104.0,0.0
5294,1128.2375636363115,210.0,-34.0,-1108.0,0.0
5295,1128.2375636363115,210.0,-34.0,-1108.0,0.0
5296,1128.2375636363115,210.0,-34.0,-1108.0,0.0
5297,1128.4241223937036,211.0,-34.0,-1108.0,0.0
5298,1125.5092180875286,211.0,-35.0,-1105.0,0.0
5299,1125.5092180875286,211.0,-35.0,-1105.0,0.0
5300,1125.5092180875286,211.0,-35.0,-1105.0,0.0
5301,1125.5092180875286,211.0,-35.0,-1105.0,0.0
5302,1125.2915177855025,210.0,-34.0,-1105.0,0.0
5303,1124.309565911453,210.0,-34.0,-1104.0,0.0
5304,1124.309565911453,210.0,-34.0,-1104.0,0.0
5305,1124.309565911453,210.0,-34.0,-1104.0,0.0
5306,1124.123213887161,209.0,-34.0,-1104.0,0.0
5307,1127.0110913385015,209.0,-32.0,-1107.0,0.0
5308,1127.0110913385015,209.0,-32.0,-1107.0,0.0
5309,1127.0110913385015,209.0,-32.0,-1107.0,0.0
5310,1127.0110913385015,209.0,-32.0,-1107.0,0.0
5311,1127.4901329945199,212.0,-29.0,-1107.0,0.0
5312,1126.5083222062765,212.0,-29.0,-1106.0,0.0
5313,1126.5083222062765,212.0,-29.0,-1106.0,0.0
5314,1126.5083222062765,212.0,-29.0,-1106.0,0.0
5315,1126.5083222062765,212.0,-29.0,-1106.0,0.0
5316,1124.6550582289665,212.0,-33.0,-1104.0,0.0
5317,1124.6550582289665,212.0,-33.0,-1104.0,0.0
5318,1124.6550582289665,212.0,-33.0,-1104.0,0.0
5319,1124.6550582289665,212.0,-33.0,-1104.0,0.0
5320,1124.812873326048,212.0,-38.0,-1104.0,0.0
5321,1128.7391195488885,212.0,-38.0,-1108.0,0.0
5322,1128.7391195488885,212.0,-38.0,-1108.0,0.0
5323,1128.7391195488885,212.0,-38.0,-1108.0,0.0
5324,1128.7391195488885,212.0,-38.0,-1108.0,0.0
5325,1124.77953395321,212.0,-37.0,-1104.0,0.0
5326,1124.77953395321,212.0,-37.0,-1104.0,0.0
5327,1124.77953395321,212.0,-37.0,-1104.0,0.0
5328,1124.77953395321,212.0,-37.0,-1104.0,0.0
5329,1124.2508616852379,210.0,-32.0,-1104.0,0.0
5330,1123.2688903374828,210.0,-32.0,-1103.0,0.0
5331,1123.2688903374828,210.0,-32.0,-1103.0,0.0
5332,1123.2688903374828,210.0,-32.0,-1103.0,0.0
5333,1124.0235762651955,214.0,-32.0,-1103.0,0.0
5334,1127.9210965311358,214.0,-31.0,-1107.0,0.0
5335,1127.9210965311358,214.0,-31.0,-1107.0,0.0
5336,1127.9210965311358,214.0,-31.0,-1107.0,0.0
5337,1127.9210965311358,214.0,-31.0,-1107.0,0.0
5338,1128.1019457478124,214.0,-37.0,-1107.0,0.0
5339,1126.139422984561,214.0,-37.0,-1105.0,0.0
5340,1126.139422984561,214.0,-37.0,-1105.0,0.0
5341,1126.139422984561,214.0,-37.0,-1105.0,0.0
5342,1126.139422984561,214.0,-37.0,-1105.0,0.0
5343,1121.1088261181428,214.0,-33.0,-1100.0,0.0
5344,1121.1088261181428,214.0,-33.0,-1100.0,0.0
5345,1121.1088261181428,214.0,-33.0,-1100.0,0.0
5346,1121.1088261181428,214.0,-33.0,-1100.0,0.0
5347,1119.9499988838788,208.0,-32.0,-1100.0,0.0
5348,1124.8613247863045,208.0,-32.0,-1105.0,0.0
5349,1124.8613247863045,208.0,-32.0,-1105.0,0.0
5350,1124.8613247863045,208.0,-32.0,-1105.0,0.0
5351,1124.6768424752063,207.0,-32.0,-1105.0,0.0
5352,1121.8190584938375,207.0,-35.0,-1102.0,0.0
5353,1121.8190584938375,207.0,-35.0,-1102.0,0.0
5354,1121.8190584938375,207.0,-35.0,-1102.0,0.0
5355,1121.8190584938375,207.0,-35.0,-1102.0,0.0
5356,1123.0142474608235,214.0,-31.0,-1102.0,0.0
5357,1122.0329763424959,214.0,-31.0,-1101.0,0.0
5358,1122.0329763424959,214.0,-31.0,-1101.0,0.0
